"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","50/1283","316/18805",0.158227848101266,2.31915407914599,6.39924836679127,2.05716981053395e-08,3.31490057525207e-06,2.36574528211404e-06,"LEP/AKR1C2/PDE3B/GAB2/AKR1C3/FERMT2/ITGB1BP1/CAT/ANGPT1/GATA3/DDR1/INPP5K/IRS2/TPBG/C1QTNF1/TMEM100/IGF1/PTEN/EGFR/TEK/XBP1/FGF2/FN1/GPX1/CAVIN3/NTRK2/TWIST1/DDR2/PPP1R16B/RRAS/FLT1/DCN/RTN4/APP/TYRO3/CEP55/PINK1/PRR5/TXN/FBXL2/PIK3R1/PIP5K1C/VAV3/TCF7L2/FGFR1/RET/THPO/RAPGEF3/HYAL2/PLXNB1",50
"GO:0007160","cell-matrix adhesion","41/1283","240/18805",0.170833333333333,2.50391335411795,6.34494075409243,4.4212328970046e-08,6.76170770084961e-06,4.82562831951687e-06,"SORBS1/CD36/FERMT2/ITGB1BP1/ECM2/DLC1/DDR1/ITGA7/SVEP1/SDC4/PTPRK/PTEN/TEK/FN1/PPM1F/ARHGEF7/POSTN/RRAS/BCL2/FBLN5/ITGA1/CEACAM6/LIMCH1/DUSP3/S100A10/EFEMP2/CTNNB1/APOD/SGCE/NID1/PIK3R1/CORO2B/ANXA2/EPHA3/ITGB4/MAP4K4/HRG/ITGB3/FAM107A/ROCK2/LYVE1",41
"GO:0010639","negative regulation of organelle organization","54/1283","362/18805",0.149171270718232,2.1864113373783,6.16765967451355,4.42932067974979e-08,6.76170770084961e-06,4.82562831951687e-06,"TACSTD2/PPARG/KANK1/SPTBN1/LIMK2/DLC1/ACAA2/FKBP4/GSN/INPP5K/S1PR1/TBC1D30/CLU/IGF1/KANK2/NPM1/CDH5/MAP4/DUSP1/ZWINT/ARHGEF7/GPX1/ARFGEF1/BNIP3/IFI6/IER3/RAD21/LMNA/HNRNPA1/EPS8/LPAR1/BCL2L2/FEZ2/BUB1B/CENPF/BUB3/ADD1/PINK1/TMEM14A/TOM1L1/SPTAN1/RAD1/KAT2B/NDC80/PIK3R1/CORO2B/GCLC/HDGFL3/GAS2L1/CDC20/HNRNPC/H3-3B/CLIP3/RAB7A",54
"GO:0010562","positive regulation of phosphorus metabolic process","67/1283","493/18805",0.135902636916836,1.99193225816142,6.0392665098089,4.69384231772105e-08,6.80724482127496e-06,4.85812679884129e-06,"LEP/ADIPOQ/CD24/RARRES2/CD36/RGCC/CAV1/MMD/GHR/GPD1/ITGB1BP1/ANGPT1/LIMK2/TF/PLPP3/EZH2/PID1/SASH1/IGF1/EGFR/TEK/XBP1/LEPR/FGF2/PTPN11/CSPG4/ENPP2/IL6R/FAXDC2/LTF/IL12A/MIF/DAB2/NTRK2/DDR2/S100A12/FLT1/CREBL2/LIMCH1/TCIM/P2RY1/ACSL3/APP/ADGRF5/PINK1/TLR4/CTF1/PECAM1/MAP3K7/TXN/CAMK1/FZD7/TOM1L1/CHP1/KAT2B/ANG/ZBTB20/ECT2/MAP2K7/FGFR1/THPO/ITGB3/BMP2/CLIP3/ADAM17/NEDD9/ROCK2",67
"GO:0045937","positive regulation of phosphate metabolic process","67/1283","493/18805",0.135902636916836,1.99193225816142,6.0392665098089,4.69384231772105e-08,6.80724482127496e-06,4.85812679884129e-06,"LEP/ADIPOQ/CD24/RARRES2/CD36/RGCC/CAV1/MMD/GHR/GPD1/ITGB1BP1/ANGPT1/LIMK2/TF/PLPP3/EZH2/PID1/SASH1/IGF1/EGFR/TEK/XBP1/LEPR/FGF2/PTPN11/CSPG4/ENPP2/IL6R/FAXDC2/LTF/IL12A/MIF/DAB2/NTRK2/DDR2/S100A12/FLT1/CREBL2/LIMCH1/TCIM/P2RY1/ACSL3/APP/ADGRF5/PINK1/TLR4/CTF1/PECAM1/MAP3K7/TXN/CAMK1/FZD7/TOM1L1/CHP1/KAT2B/ANG/ZBTB20/ECT2/MAP2K7/FGFR1/THPO/ITGB3/BMP2/CLIP3/ADAM17/NEDD9/ROCK2",67
"GO:0071559","response to transforming growth factor beta","49/1283","315/18805",0.155555555555556,2.27998614358708,6.19924358097329,4.93519498152788e-08,6.95848621970389e-06,4.9660632562617e-06,"CAV2/PPARG/CAV1/FERMT2/PDE2A/CDKN1C/TGFBR3/CIDEA/SLC2A10/PTPRK/SOX9/JUN/XBP1/NR3C1/HIPK2/FMOD/CDH5/FOS/TGFBR2/COL4A2/POSTN/DAB2/DDR2/SMAD6/CLDN5/CITED2/KMT2A/SMAD7/COL1A1/FYN/MAP3K7/ZEB1/XCL1/SINHCAF/SPRY1/ZEB2/COL1A2/ZBTB7A/PBLD/DKK3/BMP2/TSKU/ADAM17/HYAL2/ID1/HSPA5/SMAD5/ROCK2/NREP",49
"GO:0072073","kidney epithelium development","31/1283","155/18805",0.2,2.93141075604053,6.5335269691461,5.03803518751187e-08,6.95848621970389e-06,4.9660632562617e-06,"ADIPOQ/CD24/EPCAM/TACSTD2/CAT/SDC1/GATA3/EDNRB/SDC4/ACAT1/SOX9/KANK2/FGF2/GPC3/SMAD6/BCL2/PROM1/AQP1/SMAD7/CTNNB1/PECAM1/LAMB2/TFAP2B/SPRY1/CALB1/FGFR1/RET/STAT1/BMP2/SMAD5/PTPRO",31
"GO:0006091","generation of precursor metabolites and energy","66/1283","484/18805",0.136363636363636,1.99868915184582,6.0231688394072,5.19336777792514e-08,7.00621546040552e-06,5.00012618618839e-06,"ACACB/LEP/GYG2/ADIPOQ/SORBS1/PPP1R1A/COX7A1/ETFB/GPD1/CAT/PFKFB3/CEBPA/ACO1/PYGL/PGM1/PID1/INPP5K/IRS2/PHLDA2/ACAT1/IGF1/CDK1/IDH2/LEPR/GBE1/CYB561/GABARAPL1/ETFDH/TMEM135/UGP2/SUCLG1/CS/CAVIN3/BNIP3/ALDH1L1/IER3/PUM2/PHKA2/HK2/SUCLA2/APP/NNT/TKT/PPP1CB/ADGRF5/GYS2/PINK1/ME3/ISCU/IDH1/MDH1/WIPI2/PRPS2/KAT2B/SHMT2/ZBTB20/ZBTB7A/PGD/AK4/SUCLG2/IL6ST/COX6C/NDUFAF1/HMGCL/ACOX1/DLD",66
"GO:1905952","regulation of lipid localization","35/1283","189/18805",0.185185185185185,2.71426921855605,6.40934066317447,5.4635596083682e-08,7.20320665639635e-06,5.14071290423735e-06,"ACACB/LPL/LEP/ADIPOQ/CD36/ABCA8/PPARG/CAV1/ACSL1/TMEM97/CIDEA/IRS2/C1QTNF1/RXRA/PLIN2/PTPN11/MYB/PLA2G4A/ABHD5/MIF/DAB2/ABCA1/SREBF2/AGTR1/EPRS1/NR1H3/ABCA5/HILPDA/APOC1/PNPLA2/CRY1/ANXA2/PTPN2/ITGB3/SPP1",35
"GO:0120163","negative regulation of cold-induced thermogenesis","16/1283","48/18805",0.333333333333333,4.88568459340088,7.29378716504026,5.62423795417045e-08,7.25026763825395e-06,5.17429891783682e-06,"ADIPOQ/QKI/CIDEA/ADAMTS5/NPR3/LAMA4/TFE3/PLCL2/ABHD6/NOVA1/ALDH1A1/TLE3/TLR4/NR1H3/ADAM17/ID1",16
"GO:0071560","cellular response to transforming growth factor beta stimulus","48/1283","308/18805",0.155844155844156,2.28421617353808,6.14907027704645,6.36611153495327e-08,8.02822022049216e-06,5.72950038145795e-06,"CAV2/PPARG/CAV1/FERMT2/PDE2A/CDKN1C/TGFBR3/CIDEA/SLC2A10/PTPRK/SOX9/JUN/XBP1/NR3C1/HIPK2/FMOD/CDH5/FOS/TGFBR2/COL4A2/POSTN/DAB2/DDR2/SMAD6/CLDN5/CITED2/KMT2A/SMAD7/COL1A1/FYN/MAP3K7/ZEB1/XCL1/SINHCAF/SPRY1/ZEB2/COL1A2/ZBTB7A/PBLD/DKK3/BMP2/TSKU/ADAM17/HYAL2/ID1/HSPA5/SMAD5/NREP",48
"GO:0042063","gliogenesis","52/1283","348/18805",0.149425287356322,2.19013447290384,6.0638955535905,7.42659442215708e-08,9.16631366870919e-06,6.54172359738943e-06,"BIN1/WASF3/QKI/NDN/CXCR4/CDKN2C/CD9/PFKFB3/PLPP3/EZH2/SOX4/PRKCI/ASPA/SOX9/VIM/CLU/PTEN/EGFR/CDK1/LEPR/NR3C1/FGF2/PTPN11/MYB/CSPG4/RRAS2/SOS1/BNIP3/NTRK2/LPAR1/RRAS/MDK/SUN2/RTN4/P2RY1/APP/TAL1/CTNNB1/TLR4/MATN2/LAMB2/SRSF1/LAMA2/MXRA8/ZEB2/ITGB4/IL6ST/BMP2/MOBP/CDK5R2/TENM4/TNFRSF1B",52
"GO:0032386","regulation of intracellular transport","44/1283","273/18805",0.161172161172161,2.36230903417186,6.13539355602707,8.35366765234384e-08,9.89245568114899e-06,7.05994940871519e-06,"LEP/ADIPOQ/CD36/ANGPT1/CDH1/SFN/TMEM97/EHD2/CDK1/XBP1/MDFIC/CRYAB/PTPN11/SNX3/ASPH/CD81/DAB2/WWC1/IER3/ATP9A/WNK1/DHX9/RAN/SETD2/SEPTIN8/PKIG/APOD/TXN/ARHGAP1/CAMK1/CHP1/SP100/PIK3R1/ECT2/ANXA2/NDRG4/SORL1/RAPGEF3/HYAL2/GAS1/EZR/NDEL1/REEP2/KIF20B",44
"GO:0051223","regulation of protein transport","62/1283","449/18805",0.138084632516704,2.02391388501685,5.94215792416432,8.35597876876919e-08,9.89245568114899e-06,7.05994940871519e-06,"LEP/RBP4/ADIPOQ/CD36/PPARG/MYOM1/ANGPT1/CDH1/SFN/TMEM97/SOX4/HADH/IRS2/FOXO1/HMGCR/IGF1/EGFR/CDK1/XBP1/MDFIC/PPM1F/PTPN11/SNX3/ASPH/IL12A/CD81/PPP3CB/ENSA/FRMD4A/MYH10/RAN/ACSL3/APP/NR0B2/SEPTIN8/PKIG/TLR4/SRI/TMEM132A/APOD/TXN/NR1H3/CAMK1/KCNB1/SERP1/TFAP2B/SIDT2/CHP1/SP100/PIK3R1/ANG/ECT2/ABAT/ALOX5/TCF7L2/SORL1/GNAZ/RAPGEF3/HYAL2/NDEL1/PDE8B/KIF20B",62
"GO:0042060","wound healing","62/1283","450/18805",0.137777777777778,2.0194162986057,5.92280244230918,9.06437998724738e-08,1.05164936612044e-05,7.50530662944083e-06,"ANGPTL4/CD36/PPARG/CAV1/HBB/KANK1/FERMT2/DSP/CXCR4/MCAM/ANGPT1/CD9/TMEM97/DDR1/PLPP3/ITPK1/SVEP1/SDC4/VWF/ANGPTL2/C1QTNF1/ANXA1/IGF1/PTEN/F3/ADIPOR2/XBP1/FGF2/FN1/STXBP1/PLA2G4A/IL6R/GPX1/ARFGEF1/SERPING1/DDR2/NACA/EPB41L4B/AQP1/P2RY1/TYRO3/S100A10/AHNAK/TLR4/PPL/VPS4A/ANXA5/FZD7/F8/DST/ANXA2/DUOX2/ALOX5/VAV3/IL6ST/HRG/ITGB3/TSKU/ADAM17/ARHGAP35/MYL9/ELK3",62
"GO:0044248","cellular catabolic process","49/1283","323/18805",0.151702786377709,2.22351589854467,6.00182055649035,1.09553345588143e-07,1.24611560344475e-05,8.89315393597871e-06,"ACACB/LEP/ADIPOQ/PCK1/ETFB/ACADL/ACAA2/MME/HADH/CDO1/FAH/IRS2/ECHS1/ACAT1/ALDH6A1/TRHDE/ETFDH/SUCLG1/IDS/ALDH1L1/TWIST1/HNMT/ATP2B4/PCCA/ABCD4/GOT2/SUCLA2/QDPR/DDAH1/ITCH/SH3GLB1/PEX7/ALDH5A1/ECH1/OAT/LPIN1/MCCC1/ECHDC1/ABAT/ANXA2/SUCLG2/TST/KYNU/HMGCL/IDUA/ACOX1/DLD/UVRAG/ABCD2",49
"GO:1902652","secondary alcohol metabolic process","31/1283","161/18805",0.192546583850932,2.8221656346974,6.2831561657427,1.24829786521731e-07,1.39257229156262e-05,9.93837146538395e-06,"LEP/QKI/ACADL/CAT/CEBPA/OSBPL1A/ACAA2/CYB5R3/HMGCR/GNAI1/IDH2/LEPR/MSMO1/VLDLR/ABCA1/NFE2L1/SREBF2/LIPE/APP/NR0B2/FDPS/ABCA5/IDH1/APOC1/TM7SF2/DHCR24/CYP3A4/LSS/FGFR1/SQLE/TSKU",31
"GO:0003018","vascular process in circulatory system","44/1283","278/18805",0.158273381294964,2.31982146161481,5.99903844029895,1.42572041778742e-07,1.56004147421681e-05,1.11335488764999e-05,"LEP/CD36/CAV1/HBB/AKAP12/FERMT2/SLC38A1/PDE2A/ITGB1BP1/ANGPT1/EDNRB/ADM/ATP1A2/SVEP1/KCNJ8/SLC2A10/SNTA1/SLC16A7/FABP5/EGFR/TEK/LEPR/SLC24A3/CDH5/GPX1/KLF2/ATP2B4/GCH1/SLC29A1/VSTM4/CLDN5/ITGA1/NPR1/P2RY1/AGTR1/DDAH1/TJP2/ADCY6/ZEB2/KAT2B/GCLC/SLC1A3/ARHGAP35/ROCK2",44
"GO:0071453","cellular response to oxygen levels","33/1283","179/18805",0.184357541899441,2.70213840640608,6.19167566265714,1.45220202736955e-07,1.56004147421681e-05,1.11335488764999e-05,"PPARG/RGCC/CAV1/EPAS1/ACAA2/ATP6V1G1/FOXO1/AQP3/BNIP3L/HIPK2/CCNA2/FOS/BNIP3/LMNA/TWIST1/DDR2/LPAR1/SLC29A1/BCL2/PMAIP1/AQP1/CITED2/RTN4/DDAH1/PINK1/STC2/MAP3K7/HILPDA/MIEF1/AK4/KCNK2/INHBA/ROCK2",33
"GO:0050673","epithelial cell proliferation","65/1283","488/18805",0.133196721311475,1.95227150760896,5.76753368901106,1.5823610970947e-07,1.66895940440843e-05,1.19108635308583e-05,"LEP/TACSTD2/CAV2/PPARG/RGCC/CAV1/HMGN1/CDKN1C/ITGB1BP1/TGFBR3/GATA3/EDNRB/SFN/A4GNT/IRS2/PTPRK/SERPINF1/SOX9/IGF1/EGFR/TEK/F3/XBP1/SPARC/FGF2/LAMC1/RGN/GPC3/GPX1/IL12A/DAB2/TWIST1/BCL2L2/PPP1R16B/CEBPB/VSTM4/MDK/FLT1/RTN4/DACH1/STAT5A/AGTR1/TNMD/CTNNB1/ESR1/JCAD/ZEB1/CDK4/KRIT1/FZD7/SIDT2/ZEB2/TRIM24/ANG/PTPRM/IGFBP3/KLF9/ALOX5/TCF7L2/ZFP36/FGFR1/IRF6/ITGB3/STAT1/ADAM17",65
"GO:0042327","positive regulation of phosphorylation","60/1283","437/18805",0.137299771167048,2.01241013000494,5.79445876377683,1.65186845145469e-07,1.71115872980155e-05,1.22120274803972e-05,"LEP/ADIPOQ/CD24/RARRES2/CD36/RGCC/CAV1/MMD/GHR/ITGB1BP1/ANGPT1/LIMK2/TF/PLPP3/EZH2/SASH1/IGF1/EGFR/TEK/XBP1/LEPR/FGF2/PTPN11/CSPG4/ENPP2/IL6R/FAXDC2/LTF/IL12A/MIF/DAB2/NTRK2/DDR2/S100A12/FLT1/CREBL2/LIMCH1/TCIM/P2RY1/APP/PINK1/TLR4/CTF1/PECAM1/MAP3K7/TXN/CAMK1/FZD7/TOM1L1/ANG/ECT2/MAP2K7/FGFR1/THPO/ITGB3/BMP2/CLIP3/ADAM17/NEDD9/ROCK2",60
"GO:0062012","regulation of small molecule metabolic process","51/1283","347/18805",0.146974063400576,2.15420675155716,5.87222433434709,1.68378021344301e-07,1.71361561722507e-05,1.22295615502703e-05,"ACACB/LEP/ADIPOQ/SORBS1/PPARG/CAV1/AKR1C3/QKI/GPD1/ACADL/ADM/FMO2/PID1/IRS2/FOXO1/FABP5/ME1/C1QTNF1/SOX9/IGF1/GNAI1/LEPR/NR3C1/RGN/CLK2/DAB2/IER3/TWIST1/ATP2B4/SREBF2/PMAIP1/P2RY1/APP/WDTC1/PINK1/RANBP2/NR1H3/APOC1/ELOVL5/TFF3/KAT2B/ZBTB20/EGR1/CRY1/ZBTB7A/IGFBP3/DKK3/TCF7L2/PTPN2/BMP2/ABCD2",51
"GO:0048041","focal adhesion assembly","21/1283","85/18805",0.247058823529412,3.62115446334418,6.553838972201,1.77340055381387e-07,1.77370631253005e-05,1.26584108496369e-05,"SORBS1/FERMT2/ITGB1BP1/DLC1/SDC4/PTPRK/PTEN/TEK/PPM1F/ARHGEF7/BCL2/LIMCH1/DUSP3/S100A10/APOD/CORO2B/EPHA3/MAP4K4/HRG/FAM107A/ROCK2",21
"GO:0009410","response to xenobiotic stimulus","61/1283","453/18805",0.134657836644592,1.97368715362552,5.67640602494022,2.59822444418079e-07,2.55462711876148e-05,1.82316088117093e-05,"ACACB/ADIPOQ/AKR1C1/AGPAT2/PDE2A/CAT/CXCR4/FOSB/ACSL1/CDH1/GATA3/ALDH2/HADH/KCNJ8/FMO2/ASS1/MYO6/ATP1A1/PCNA/EGFR/CDK1/PLIN2/TXNIP/PPM1F/ALAD/PDE4A/FOS/TGFBR2/GPX1/RAD54B/TOP1/S100A12/ABCA1/SLC29A1/HSF1/BCL2/CENPF/AADAC/FZD1/TGIF1/SRR/COL1A1/CTNNB1/EPHX1/CDK4/TFAP2B/CYP3A4/ABAT/GABRG3/GCLC/PTPRM/VAV3/SLC6A2/RET/SLC1A3/ITGB3/STAT1/EMX2/ADAM17/C1orf115/SULT1B1",61
"GO:0072659","protein localization to plasma membrane","45/1283","295/18805",0.152542372881356,2.23582176308176,5.78908930218804,3.05824961359752e-07,2.95681766807986e-05,2.11019223338229e-05,"ADIPOQ/SORBS1/ITGB1BP1/SPTBN1/CDH1/ATP1B1/SFN/ANK3/PRKCI/PID1/RHOQ/KRT18/EHD2/INPP5K/TPBG/OPTN/VTI1B/ZDHHC3/TMBIM1/EGFR/PPP2R5A/VAMP8/STXBP1/LGALS3/RER1/CD81/DAB2/ATP2B4/AGR2/WNK1/P2RY1/ACSL3/S100A10/VPS4A/ANK2/MAP7/KCNB1/VAMP3/PIK3R1/EPHA3/SORL1/CLIP3/EZR/ROCK2/RAB7A",45
"GO:0034308","primary alcohol metabolic process","23/1283","103/18805",0.223300970873786,3.27293433926855,6.25904519414283,3.37843872429119e-07,3.1751248130509e-05,2.26599150595255e-05,"RBP4/AKR1C2/AKR1C1/ADH1B/AKR1C3/RETSAT/ALDH2/EDNRB/DHRS3/ADH1C/ALDH3A2/IGF1/RDH11/ALDH1A1/DAB2/DGAT1/LIPE/ALDH3B2/PNPLA2/CYP3A4/DKK3/BMP2/SULT1B1",23
"GO:0008202","steroid metabolic process","49/1283","335/18805",0.146268656716418,2.14386756785054,5.7162513089108,3.39351384949416e-07,3.1751248130509e-05,2.26599150595255e-05,"LEP/AKR1C2/AKR1C1/AKR1C3/QKI/ACADL/CAT/EDNRB/ADM/CEBPA/OSBPL1A/ACAA2/CYB5R3/ATP1A1/HMGCR/HSD11B1/STS/GNAI1/LEPR/NR3C1/MSMO1/FAXDC2/DAB2/VLDLR/ABCA1/NFE2L1/SREBF2/LIPE/APP/NR0B2/ESR1/FDPS/ABCA5/APOC1/TM7SF2/DHCR24/CYP3A4/EGR1/DKK3/LSS/FGFR1/ASAH1/SQLE/BMP2/DHRS11/TSKU/SPP1/INHBA/PDE8B",49
"GO:0006979","response to oxidative stress","56/1283","408/18805",0.137254901960784,2.01175247963566,5.59084518243623,4.2979908087822e-07,3.95756264789612e-05,2.82439396005687e-05,"ADIPOQ/CD36/HBB/GPX3/EPAS1/CAT/SDC1/EZH2/GPX4/STK26/PTPRK/RBPMS/FOXO1/PRDX6/HBA2/PXDN/PCNA/EGFR/CDK1/XBP1/TXNIP/MSRB2/CRYAB/MYB/ALAD/ETFDH/FOS/SLC11A2/SELENOP/GPX1/BNIP3/PAWR/DDR2/KLF2/NFE2L1/GCH1/HSF1/BCL2/FBLN5/AQP1/APP/COL1A1/PINK1/STC2/APOD/FYN/TXN/ZNF277/IDH1/KAT2B/ECT2/DUOX2/GCLC/ALOX5/STAT1/HYAL2",56
"GO:0045444","fat cell differentiation","40/1283","252/18805",0.158730158730159,2.32651647304804,5.7365721094108,4.82472831312221e-07,4.37316389756593e-05,3.12099612755093e-05,"LPL/LEP/FABP4/ADIPOQ/ADIRF/RARRES2/PPARG/FERMT2/CEBPA/KLF4/KCNJ8/TFE3/FOXO1/ALDH6A1/AAMDC/XBP1/ZBTB16/ZFPM2/LMO3/SLC7A10/GPX1/BNIP3/EBF2/CEBPB/CDS1/SMAD6/CREBL2/CTBP2/ADGRF5/FBXO9/GRK5/TFAP2B/BBS9/ZBTB7A/ALOX5/TCF7L2/ZFP36/CCDC85B/BMP2/CLIP3",40
"GO:0050678","regulation of epithelial cell proliferation","56/1283","410/18805",0.136585365853659,2.00193905290573,5.55047241089311,5.0458396461376e-07,4.50321781342219e-05,3.21381171307841e-05,"LEP/TACSTD2/CAV2/PPARG/RGCC/CAV1/HMGN1/CDKN1C/TGFBR3/GATA3/EDNRB/SFN/A4GNT/IRS2/PTPRK/SERPINF1/SOX9/IGF1/EGFR/TEK/F3/XBP1/SPARC/FGF2/LAMC1/RGN/GPC3/GPX1/IL12A/DAB2/TWIST1/PPP1R16B/MDK/FLT1/RTN4/STAT5A/AGTR1/TNMD/CTNNB1/JCAD/ZEB1/CDK4/KRIT1/FZD7/TRIM24/ANG/PTPRM/KLF9/ALOX5/TCF7L2/ZFP36/FGFR1/IRF6/ITGB3/STAT1/ADAM17",56
"GO:1900180","regulation of protein localization to nucleus","28/1283","146/18805",0.191780821917808,2.81094182086078,5.94406233487663,5.45947394309562e-07,4.74296365165832e-05,3.38491113909075e-05,"LEP/CD36/FERMT2/ANGPT1/CDH1/LIMK2/CDK1/XBP1/MDFIC/CCT2/CCT6A/TRIM8/LMNA/CCT3/PPP3CB/RAN/JAK1/APP/PKIG/APOD/FYN/EIF2AK3/CHP1/PIK3R1/ECT2/TCF7L2/HYAL2/CCT5",28
"GO:0006081","aldehyde metabolic process","19/1283","76/18805",0.25,3.66426344505066,6.29757399211643,5.55975742652587e-07,4.74296365165832e-05,3.38491113909075e-05,"AKR1C1/PCK1/AKR1C3/ALDH2/EDNRB/ALDH3A2/IDH2/RDH11/ALDH1A1/DAB2/ALDH3B2/ADH5/TKT/GLO1/IDH1/DKK3/ESD/BMP2/ALDH9A1",19
"GO:1902893","regulation of miRNA transcription","19/1283","76/18805",0.25,3.66426344505066,6.29757399211643,5.55975742652587e-07,4.74296365165832e-05,3.38491113909075e-05,"PPARG/GATA3/KLF4/SOX9/JUN/EGFR/NR3C1/FGF2/SMARCA4/MYB/FOS/TWIST1/SMAD6/SREBF2/FOXA1/APP/ESR1/EGR1/BMP2",19
"GO:0051047","positive regulation of secretion","47/1283","321/18805",0.146417445482866,2.14604837280226,5.60407703528616,5.69479118533105e-07,4.7877512559573e-05,3.41687471119863e-05,"LEP/RBP4/PPARG/RGCC/GAB2/MYOM1/SDC1/SOX4/SDC4/IRS2/C1QTNF1/IGF1/EGFR/XBP1/VAMP8/STXBP1/PTPN11/MYB/PLA2G4A/MIF/DAB2/PPP3CB/AQP1/NPR1/FRMD4A/MYH10/P2RY1/ACSL3/NR0B2/S100A10/PINK1/TLR4/SRI/TMEM132A/VPS4A/KCNB1/SERP1/ANG/ABAT/ANXA2/TCF7L2/FGFR1/BMP2/CDK5R2/SPP1/INHBA/RAB7A",47
"GO:0034440","lipid oxidation","24/1283","114/18805",0.210526315789474,3.08569553267424,6.04412836507603,5.99085184057477e-07,4.96470450388203e-05,3.54316094571136e-05,"ACACB/LEP/ADIPOQ/ETFB/ACADL/ACAA2/HADH/FMO2/IRS2/ECHS1/ACAT1/SOX9/ADIPOR2/ETFDH/TWIST1/ADH5/ABCD4/APOD/PEX7/ECH1/ECHDC1/ALOX5/ACOX1/ABCD2",24
"GO:0046890","regulation of lipid biosynthetic process","34/1283","199/18805",0.170854271356784,2.50422024385372,5.77242196358481,6.12217314622207e-07,4.99908300059635e-05,3.56769584941715e-05,"LEP/SORBS1/PCK1/AKR1C3/QKI/ACADL/ADM/FABP5/ATP1A1/GNAI1/XBP1/ABHD6/NR3C1/RGN/DAB2/SREBF2/CREBL2/ACSL3/WDTC1/ADGRF5/NR1H3/IDH1/APOC1/ELOVL5/CHP1/KAT2B/ZBTB20/EGR1/DKK3/ASAH1/BMP2/ASXL3/PDE8B/ABCD2",34
"GO:0072593","reactive oxygen species metabolic process","39/1283","245/18805",0.159183673469388,2.33316366297103,5.68360824503339,6.20468843376896e-07,4.99908300059635e-05,3.56769584941715e-05,"LEP/AKR1C1/CD36/HBB/AKR1C3/GPX3/CAT/TFAP2A/HBG2/PID1/FOXO1/HBA2/PXDN/EGFR/CRYAB/TGFBR2/GPX1/BNIP3/IFI6/IER3/HK2/GCH1/BCL2/FBLN5/PMAIP1/APP/NNT/AGTR1/PINK1/TLR4/FYN/VDAC1/TXN/DUOX2/ALOX5/INAVA/BIRC2/ACOX1/ABCD2",39
"GO:1990778","protein localization to cell periphery","51/1283","362/18805",0.140883977900552,2.06494404085728,5.53620166081962,6.3316724621092e-07,5.03151122639664e-05,3.59083890316878e-05,"ADIPOQ/SORBS1/CAV1/ITGB1BP1/SPTBN1/EPB41L2/CDH1/ATP1B1/SFN/ANK3/PRKCI/PID1/RHOQ/KRT18/EHD2/INPP5K/TPBG/OPTN/VTI1B/ZDHHC3/TMBIM1/GNAI1/EGFR/PPP2R5A/CLSTN1/VAMP8/STXBP1/LGALS3/RER1/CD81/DAB2/ATP2B4/AGR2/WNK1/P2RY1/ACSL3/NETO2/S100A10/VPS4A/ANK2/MAP7/KCNB1/VAMP3/PIK3R1/EPHA3/SORL1/GPSM2/CLIP3/EZR/ROCK2/RAB7A",51
"GO:0048511","rhythmic process","45/1283","303/18805",0.148514851485149,2.17679016537663,5.58801570029766,6.59615472565356e-07,5.08335026269172e-05,3.62783487115044e-05,"LEP/ADIPOQ/PPARG/FZD4/EZH2/ASS1/SERPINF1/SLIT3/PCNA/PTEN/EGFR/CDK1/HNRNPD/CAVIN3/DTL/ADAMTS1/NTRK2/TWIST1/HOMER1/TOP1/HLF/MDK/KDM2A/DHX9/HEBP1/NR0B2/KMT2A/TYRO3/PPP1CB/CA12/TOP2A/ESR1/NFIL3/CBX3/NR1H3/KAT2B/PER1/EGR1/CRY1/KLF9/CSNK2A1/NONO/INHBA/ID1/ROCK2",45
"GO:0042542","response to hydrogen peroxide","22/1283","99/18805",0.222222222222222,3.25712306226726,6.09296918855632,6.61003320572511e-07,5.08335026269172e-05,3.62783487115044e-05,"HBB/CAT/SDC1/EZH2/HBA2/PCNA/CDK1/TXNIP/CRYAB/MYB/GPX1/BNIP3/KLF2/HSF1/BCL2/AQP1/COL1A1/FYN/TXN/ZNF277/ECT2/STAT1",22
"GO:0030099","myeloid cell differentiation","60/1283","455/18805",0.131868131868132,1.93279830068606,5.45032025524361,6.6613123771459e-07,5.08335026269172e-05,3.62783487115044e-05,"ADIPOQ/PPARG/GAB2/PDE2A/QKI/EPAS1/CDKN1C/TGFBR3/GATA3/CEBPA/TF/TFE3/NPM1/NR3C1/HIPK2/MAF/ZBTB16/PTPN11/MITF/MYB/GPC3/FAXDC2/FOS/TGFBR2/SLC11A2/LTF/CD81/KLF2/CEBPB/CNOT4/HSF1/HMGB3/CITED2/SFXN1/PIR/APP/STAT5A/TAL1/ADGRF5/NEMP1/CTNNB1/TLR4/TRIM10/ISG15/TPM4/GLO1/PIAS3/PIK3R1/ANXA2/ZBTB7A/ZFP36/EPB42/THPO/PTPN2/STAT1/JUNB/BMP2/INHBA/NEDD9/SMAD5",60
